id,referencia,marca,capacidad,ciudad,responsable
7120,ACH01,SAMSUNG,1586,Bucaramanga,Benavides
8228,ACH03,SONY,1429,Saragoza,Ortencio
17,ACH02,SONY,1087,Bogota,Ortencio
4758,ACH03,SAMSUNG,1096,Bogota,Ortencio
9038,ACH03,SAMSUNG,1837,Bucaramanga,Benavides
8955,ACH03,KALLEY,474,Bucaramanga,Sacarias
7916,ACH01,KALLEY,1959,Saragoza,Sacarias
4961,ACH02,SONY,961,Bucaramanga,Sacarias
9322,ACH02,KALLEY,489,Cali,Armando
4137,ACH02,SAMSUNG,1585,Bogota,Romulo
7749,ACH03,SAMSUNG,504,Saragoza,Ortencio
1346,ACH03,SAMSUNG,1373,Cali,Benavides
9214,ACH02,KALLEY,215,Titiribi,Benavides
9588,ACH03,SAMSUNG,1463,Cali,Armando
2992,ACH02,SAMSUNG,1282,Cali,Armando
4947,ACH02,KALLEY,1059,Bogota,Benavides
894,ACH02,KALLEY,604,Titiribi,Benavides
9288,ACH01,SAMSUNG,505,Cali,Benavides
4215,ACH03,SAMSUNG,1027,Bogota,Sacarias
4073,ACH03,SAMSUNG,1927,Titiribi,Romulo
3362,ACH01,SAMSUNG,1532,Cali,Ortencio
1817,ACH03,SONY,126,Titiribi,Romulo
2297,ACH03,KALLEY,1336,Titiribi,Ortencio
2599,ACH03,SAMSUNG,1022,Cali,Benavides
6622,ACH01,SAMSUNG,1383,Bogota,Armando
4291,ACH03,KALLEY,915,Saragoza,Ortencio
7682,ACH03,SONY,1744,Bucaramanga,Romulo
3834,ACH01,SAMSUNG,1586,Titiribi,Armando
6327,ACH01,KALLEY,1030,Saragoza,Sacarias
7328,ACH01,KALLEY,573,Titiribi,Ortencio
9993,ACH02,KALLEY,595,Cali,Benavides
6099,ACH01,SONY,547,Saragoza,Sacarias
1736,ACH03,SONY,908,Titiribi,Sacarias
7604,ACH01,KALLEY,1231,Saragoza,Sacarias
9127,ACH03,KALLEY,900,Bucaramanga,Sacarias
3317,ACH02,SONY,162,Cali,Armando
6597,ACH02,SAMSUNG,1276,Bogota,Romulo
4403,ACH02,KALLEY,467,Saragoza,Romulo
9682,ACH02,SAMSUNG,1035,Bucaramanga,Ortencio
4234,ACH01,SAMSUNG,1276,Titiribi,Armando
1267,ACH03,SAMSUNG,694,Titiribi,Romulo
1933,ACH02,SAMSUNG,899,Bogota,Romulo
2589,ACH02,SONY,597,Bucaramanga,Benavides
3946,ACH02,KALLEY,1441,Saragoza,Benavides
2130,ACH02,KALLEY,281,Bucaramanga,Armando
3477,ACH03,SAMSUNG,1319,Titiribi,Sacarias
11,ACH03,SAMSUNG,1171,Bucaramanga,Ortencio
8477,ACH01,SONY,1621,Bogota,Benavides
6295,ACH03,KALLEY,1009,Bogota,Benavides
5448,ACH03,KALLEY,1114,Cali,Armando
6832,ACH01,SONY,633,Saragoza,Ortencio
9919,ACH01,SONY,503,Saragoza,Benavides
2854,ACH01,SONY,1001,Bogota,Romulo
4553,ACH01,SAMSUNG,1910,Saragoza,Romulo
9696,ACH02,KALLEY,972,Titiribi,Armando
1046,ACH01,SONY,1168,Bucaramanga,Armando
8075,ACH03,SAMSUNG,1856,Bogota,Romulo
8508,ACH02,SONY,1285,Titiribi,Armando
9874,ACH01,SAMSUNG,1471,Titiribi,Romulo
2147,ACH03,SAMSUNG,457,Bogota,Ortencio
8455,ACH01,SONY,833,Cali,Benavides
3466,ACH02,KALLEY,298,Saragoza,Benavides
145,ACH01,KALLEY,1398,Cali,Romulo
4588,ACH03,SONY,972,Saragoza,Romulo
5724,ACH03,SONY,1047,Cali,Ortencio
3486,ACH02,KALLEY,235,Bucaramanga,Benavides
6012,ACH02,SONY,686,Saragoza,Romulo
4603,ACH03,SONY,1322,Titiribi,Armando
954,ACH03,SAMSUNG,1007,Bucaramanga,Romulo
3905,ACH01,SAMSUNG,1991,Saragoza,Ortencio
3155,ACH03,KALLEY,1141,Bogota,Romulo
2732,ACH03,KALLEY,1315,Bucaramanga,Romulo
5311,ACH02,SAMSUNG,850,Saragoza,Romulo
9192,ACH01,KALLEY,716,Titiribi,Ortencio
3197,ACH02,SONY,1824,Saragoza,Ortencio
3926,ACH03,KALLEY,231,Bucaramanga,Romulo
308,ACH03,KALLEY,860,Bogota,Benavides
3348,ACH02,SONY,1110,Titiribi,Romulo
9376,ACH01,KALLEY,131,Titiribi,Sacarias
3607,ACH01,SAMSUNG,1468,Saragoza,Romulo
6930,ACH01,SAMSUNG,1905,Saragoza,Sacarias
5481,ACH02,KALLEY,478,Bucaramanga,Sacarias
7521,ACH03,KALLEY,1926,Saragoza,Benavides
3152,ACH02,SONY,739,Cali,Armando
5961,ACH02,SONY,352,Saragoza,Ortencio
8132,ACH03,KALLEY,1019,Saragoza,Benavides
2946,ACH03,KALLEY,928,Saragoza,Sacarias
8824,ACH03,KALLEY,645,Cali,Sacarias
3594,ACH03,KALLEY,992,Titiribi,Sacarias
6371,ACH03,SONY,322,Bogota,Benavides
6624,ACH01,SAMSUNG,1920,Titiribi,Romulo
8245,ACH01,SONY,1512,Bucaramanga,Ortencio
9510,ACH01,KALLEY,312,Titiribi,Sacarias
4623,ACH01,SONY,308,Saragoza,Romulo
328,ACH01,KALLEY,1634,Titiribi,Romulo
1126,ACH03,SONY,555,Saragoza,Sacarias
5765,ACH03,KALLEY,1739,Cali,Armando
2460,ACH01,SAMSUNG,1830,Saragoza,Sacarias
6890,ACH02,SONY,794,Bogota,Ortencio
7866,ACH03,KALLEY,1705,Saragoza,Romulo
8815,ACH01,KALLEY,1244,Saragoza,Ortencio
1346,ACH03,SONY,176,Bogota,Benavides
4349,ACH02,KALLEY,1395,Bucaramanga,Armando
2612,ACH03,SAMSUNG,359,Bucaramanga,Armando
8180,ACH01,SAMSUNG,1764,Saragoza,Ortencio
8023,ACH01,SAMSUNG,1608,Bogota,Sacarias
3282,ACH01,KALLEY,1935,Bucaramanga,Benavides
7089,ACH03,SAMSUNG,105,Titiribi,Ortencio
2492,ACH01,SONY,1187,Saragoza,Benavides
5076,ACH02,SAMSUNG,1816,Bogota,Sacarias
8699,ACH03,KALLEY,777,Bogota,Romulo
5387,ACH01,KALLEY,407,Saragoza,Romulo
5518,ACH03,SAMSUNG,1778,Bogota,Benavides
2099,ACH01,KALLEY,1725,Titiribi,Sacarias
8981,ACH01,KALLEY,1551,Bucaramanga,Benavides
1151,ACH02,SONY,609,Saragoza,Romulo
3378,ACH02,KALLEY,402,Bogota,Sacarias
7617,ACH03,SAMSUNG,969,Bogota,Benavides
4370,ACH01,KALLEY,794,Bogota,Armando
7197,ACH02,SONY,366,Saragoza,Armando
1024,ACH01,KALLEY,754,Bogota,Benavides
4789,ACH03,KALLEY,1253,Bucaramanga,Romulo
3655,ACH02,KALLEY,388,Cali,Romulo
2506,ACH01,KALLEY,1006,Cali,Armando
1570,ACH02,SONY,1700,Cali,Benavides
2296,ACH02,KALLEY,873,Titiribi,Ortencio
531,ACH01,SONY,1058,Titiribi,Romulo
348,ACH03,SONY,1648,Cali,Romulo
911,ACH03,SAMSUNG,1313,Bogota,Armando
9317,ACH03,SONY,1461,Titiribi,Ortencio
289,ACH03,KALLEY,175,Titiribi,Sacarias
7711,ACH03,KALLEY,1665,Titiribi,Sacarias
7628,ACH02,KALLEY,1116,Cali,Benavides
1129,ACH01,SONY,319,Titiribi,Armando
5519,ACH01,SAMSUNG,1810,Saragoza,Sacarias
5475,ACH03,SONY,275,Cali,Ortencio
7358,ACH01,SONY,1854,Bucaramanga,Armando
9596,ACH02,SAMSUNG,629,Bucaramanga,Sacarias
9122,ACH01,KALLEY,1374,Titiribi,Ortencio
7940,ACH03,SAMSUNG,1513,Saragoza,Ortencio
430,ACH01,SONY,298,Saragoza,Armando
1763,ACH01,SAMSUNG,164,Saragoza,Benavides
4311,ACH03,KALLEY,918,Saragoza,Romulo
2276,ACH03,SAMSUNG,1264,Saragoza,Sacarias
2863,ACH01,SONY,948,Bogota,Romulo
9701,ACH02,KALLEY,675,Cali,Benavides
46,ACH03,SAMSUNG,1291,Bogota,Romulo
9065,ACH03,SAMSUNG,1905,Cali,Ortencio
4871,ACH01,KALLEY,966,Titiribi,Armando
9587,ACH03,SONY,1351,Bogota,Benavides
7712,ACH03,SAMSUNG,626,Bogota,Sacarias
869,ACH03,SONY,720,Cali,Romulo
3833,ACH01,SONY,1562,Titiribi,Romulo
87,ACH01,SAMSUNG,1741,Bogota,Romulo
7674,ACH01,KALLEY,309,Bogota,Sacarias
8591,ACH01,SAMSUNG,1882,Titiribi,Romulo
831,ACH02,SONY,1047,Cali,Benavides
9056,ACH01,SAMSUNG,1528,Cali,Sacarias
9445,ACH02,SONY,797,Cali,Romulo
3283,ACH01,KALLEY,1029,Saragoza,Romulo
3697,ACH02,SAMSUNG,1300,Bogota,Benavides
5364,ACH01,SAMSUNG,171,Titiribi,Benavides
3022,ACH02,SAMSUNG,614,Titiribi,Sacarias
1909,ACH03,KALLEY,269,Saragoza,Sacarias
5189,ACH03,KALLEY,1482,Cali,Armando
2451,ACH01,KALLEY,1821,Bucaramanga,Sacarias
9457,ACH02,KALLEY,1327,Bucaramanga,Benavides
7879,ACH03,SONY,1369,Titiribi,Armando
2107,ACH02,KALLEY,1679,Saragoza,Sacarias
1274,ACH03,KALLEY,1551,Saragoza,Ortencio
5876,ACH02,SAMSUNG,546,Bucaramanga,Armando
9547,ACH01,SAMSUNG,1750,Saragoza,Benavides
9278,ACH01,KALLEY,128,Titiribi,Romulo
2281,ACH02,SAMSUNG,1275,Bogota,Sacarias
8080,ACH02,SAMSUNG,417,Cali,Benavides
5256,ACH03,SAMSUNG,1540,Saragoza,Armando
8174,ACH03,SAMSUNG,1587,Titiribi,Benavides
532,ACH01,SONY,856,Saragoza,Sacarias
9288,ACH01,SAMSUNG,679,Saragoza,Armando
2178,ACH02,KALLEY,602,Titiribi,Ortencio
3165,ACH03,SONY,1557,Saragoza,Ortencio
6882,ACH01,KALLEY,218,Titiribi,Armando
7866,ACH02,KALLEY,117,Bogota,Ortencio
8871,ACH01,SAMSUNG,711,Titiribi,Romulo
844,ACH02,KALLEY,1037,Titiribi,Benavides
6672,ACH02,SAMSUNG,1857,Cali,Sacarias
640,ACH03,KALLEY,405,Cali,Ortencio
2012,ACH01,SAMSUNG,391,Bucaramanga,Ortencio
4525,ACH02,SONY,1815,Bucaramanga,Benavides
7296,ACH03,KALLEY,1740,Saragoza,Benavides
7101,ACH02,KALLEY,859,Bucaramanga,Armando
2775,ACH01,KALLEY,1818,Bucaramanga,Romulo
5256,ACH03,SAMSUNG,1420,Bogota,Ortencio
7571,ACH03,SONY,1968,Titiribi,Ortencio
6793,ACH02,SAMSUNG,1562,Bucaramanga,Ortencio
6928,ACH01,SAMSUNG,547,Bogota,Ortencio
9074,ACH03,KALLEY,1481,Bogota,Armando
8442,ACH02,KALLEY,1039,Bogota,Romulo
1327,ACH01,SAMSUNG,1210,Titiribi,Armando
7201,ACH03,SONY,113,Cali,Armando
9865,ACH03,SONY,1959,Bucaramanga,Benavides
1160,ACH01,SAMSUNG,716,Cali,Benavides
9392,ACH01,SONY,1090,Titiribi,Romulo
2041,ACH01,SONY,1441,Bucaramanga,Armando
698,ACH02,SONY,1191,Cali,Benavides
6331,ACH03,KALLEY,916,Saragoza,Ortencio
239,ACH01,KALLEY,1004,Bucaramanga,Sacarias
2738,ACH02,KALLEY,192,Saragoza,Armando
3802,ACH03,KALLEY,747,Bogota,Sacarias
3065,ACH03,KALLEY,1680,Bucaramanga,Sacarias
1237,ACH02,KALLEY,1857,Cali,Romulo
1568,ACH02,KALLEY,951,Bucaramanga,Benavides
7229,ACH03,KALLEY,111,Cali,Romulo
7254,ACH01,SAMSUNG,1723,Cali,Sacarias
4447,ACH02,KALLEY,883,Saragoza,Sacarias
9322,ACH03,SONY,1504,Bogota,Armando
1755,ACH03,KALLEY,1503,Bogota,Sacarias
6303,ACH02,KALLEY,936,Bogota,Romulo
2866,ACH03,KALLEY,389,Bucaramanga,Armando
4182,ACH03,KALLEY,331,Cali,Romulo
5928,ACH02,SONY,1815,Cali,Romulo
6735,ACH03,SAMSUNG,1533,Bucaramanga,Sacarias
5147,ACH03,SAMSUNG,957,Bogota,Sacarias
5818,ACH01,SONY,975,Saragoza,Sacarias
3118,ACH02,SAMSUNG,1534,Saragoza,Armando
7513,ACH02,SAMSUNG,1581,Bogota,Ortencio
9025,ACH03,SAMSUNG,431,Cali,Benavides
1604,ACH01,KALLEY,155,Cali,Benavides
4317,ACH03,KALLEY,1430,Bucaramanga,Ortencio
5217,ACH03,SAMSUNG,1935,Saragoza,Sacarias
5855,ACH01,SONY,177,Titiribi,Armando
8594,ACH03,SAMSUNG,1231,Cali,Sacarias
6283,ACH03,KALLEY,1354,Bucaramanga,Ortencio
3867,ACH02,KALLEY,709,Cali,Ortencio
5628,ACH01,KALLEY,680,Saragoza,Romulo
8597,ACH03,KALLEY,1303,Bucaramanga,Sacarias
8972,ACH01,SAMSUNG,969,Bucaramanga,Ortencio
3895,ACH03,KALLEY,1546,Saragoza,Romulo
8968,ACH01,SAMSUNG,374,Bogota,Romulo
1535,ACH01,SONY,1769,Bogota,Sacarias
3048,ACH02,KALLEY,1847,Saragoza,Benavides
3482,ACH02,SONY,1242,Cali,Romulo
9309,ACH01,KALLEY,394,Saragoza,Sacarias
654,ACH03,SONY,1230,Bogota,Armando
922,ACH02,KALLEY,1596,Bogota,Sacarias
3797,ACH01,SONY,1978,Cali,Sacarias
4079,ACH03,KALLEY,426,Saragoza,Sacarias
197,ACH01,SONY,1282,Titiribi,Romulo
2296,ACH01,KALLEY,1797,Titiribi,Ortencio
5810,ACH03,KALLEY,1040,Saragoza,Armando
7334,ACH02,SONY,1596,Bogota,Benavides
6200,ACH01,SONY,1795,Bogota,Ortencio
1160,ACH02,SONY,1651,Saragoza,Sacarias
4640,ACH03,SAMSUNG,1166,Bogota,Armando
6028,ACH03,SAMSUNG,295,Cali,Armando
6431,ACH03,SONY,908,Saragoza,Benavides
9347,ACH03,KALLEY,1421,Cali,Romulo
4010,ACH01,SAMSUNG,197,Bucaramanga,Benavides
6670,ACH03,KALLEY,1666,Titiribi,Sacarias
8527,ACH02,SONY,1969,Cali,Sacarias
4292,ACH03,KALLEY,1659,Bucaramanga,Armando
2893,ACH03,SONY,826,Saragoza,Benavides
2314,ACH01,SONY,536,Bogota,Benavides
3117,ACH01,SAMSUNG,1240,Cali,Armando
820,ACH02,SAMSUNG,1699,Bucaramanga,Ortencio
9933,ACH03,SAMSUNG,1909,Titiribi,Sacarias
3260,ACH02,SONY,1550,Saragoza,Romulo
3777,ACH03,SAMSUNG,1328,Bogota,Armando
1589,ACH01,SONY,839,Bogota,Sacarias
9163,ACH02,SONY,1910,Bucaramanga,Ortencio
389,ACH03,SAMSUNG,888,Bogota,Ortencio
3712,ACH02,SONY,1765,Titiribi,Benavides
8595,ACH01,SONY,105,Cali,Armando
9425,ACH03,KALLEY,557,Bogota,Benavides
9185,ACH03,SONY,1797,Bucaramanga,Armando
6719,ACH02,KALLEY,609,Bogota,Benavides
688,ACH01,SONY,726,Saragoza,Romulo
2688,ACH03,SAMSUNG,1295,Saragoza,Romulo
1310,ACH03,KALLEY,1365,Bucaramanga,Benavides
8696,ACH02,SAMSUNG,880,Cali,Benavides
2673,ACH01,KALLEY,172,Bogota,Ortencio
6964,ACH01,SAMSUNG,1213,Bogota,Sacarias
5659,ACH01,KALLEY,1058,Bucaramanga,Sacarias
2384,ACH03,SAMSUNG,1012,Cali,Armando
517,ACH01,SAMSUNG,1717,Bucaramanga,Benavides
1996,ACH03,SAMSUNG,1974,Titiribi,Romulo
193,ACH02,SONY,1004,Saragoza,Armando
8189,ACH03,SAMSUNG,694,Cali,Benavides
3564,ACH01,KALLEY,1243,Saragoza,Romulo
7153,ACH03,SAMSUNG,887,Titiribi,Benavides
5046,ACH03,SONY,625,Bogota,Romulo
3014,ACH02,KALLEY,567,Cali,Armando
8428,ACH03,KALLEY,1491,Bogota,Armando
542,ACH02,SAMSUNG,265,Bogota,Ortencio
697,ACH02,SAMSUNG,1228,Bucaramanga,Ortencio
1678,ACH03,SAMSUNG,1978,Bucaramanga,Armando
406,ACH01,SONY,1978,Bogota,Benavides
866,ACH02,SAMSUNG,1047,Titiribi,Benavides
3887,ACH03,SONY,1368,Saragoza,Sacarias
2423,ACH02,SONY,1791,Bucaramanga,Armando
380,ACH01,KALLEY,1986,Titiribi,Armando
5201,ACH02,KALLEY,1719,Bucaramanga,Romulo
5598,ACH02,SONY,256,Bucaramanga,Ortencio
641,ACH03,SONY,1905,Bucaramanga,Ortencio
6012,ACH02,KALLEY,1233,Bucaramanga,Armando
3179,ACH01,SAMSUNG,1094,Bucaramanga,Benavides
1464,ACH03,SAMSUNG,1435,Bogota,Ortencio
395,ACH02,KALLEY,643,Cali,Benavides
4064,ACH03,SAMSUNG,233,Bucaramanga,Romulo
8129,ACH01,SAMSUNG,1145,Saragoza,Ortencio
4467,ACH02,SONY,1291,Bucaramanga,Armando
4707,ACH03,SAMSUNG,1685,Bucaramanga,Sacarias
666,ACH01,KALLEY,163,Saragoza,Armando
8694,ACH01,SAMSUNG,1521,Cali,Benavides
8202,ACH03,KALLEY,464,Bogota,Sacarias
5938,ACH01,SONY,1168,Bucaramanga,Ortencio
4386,ACH03,SAMSUNG,958,Bucaramanga,Sacarias
9469,ACH01,KALLEY,1497,Saragoza,Ortencio
6865,ACH03,SAMSUNG,607,Bogota,Armando
1779,ACH01,SAMSUNG,1313,Titiribi,Sacarias
3006,ACH03,KALLEY,509,Bogota,Benavides
2645,ACH01,SAMSUNG,1703,Saragoza,Benavides
8459,ACH02,SONY,929,Titiribi,Sacarias
2566,ACH01,KALLEY,1071,Bogota,Ortencio
6690,ACH01,SONY,1123,Bucaramanga,Benavides
2973,ACH03,SAMSUNG,476,Cali,Armando
100,ACH03,SONY,1064,Bogota,Armando
4033,ACH02,KALLEY,880,Saragoza,Sacarias
9371,ACH03,KALLEY,500,Bucaramanga,Sacarias
9163,ACH02,SONY,1870,Cali,Sacarias
6604,ACH02,SONY,1456,Saragoza,Armando
6690,ACH01,KALLEY,768,Saragoza,Romulo
7443,ACH02,KALLEY,1531,Titiribi,Sacarias
9441,ACH02,KALLEY,1280,Bucaramanga,Armando
1331,ACH02,KALLEY,366,Cali,Armando
979,ACH03,KALLEY,566,Bucaramanga,Benavides
3464,ACH01,SAMSUNG,1195,Saragoza,Romulo
1263,ACH01,SAMSUNG,1747,Bogota,Armando
3993,ACH01,KALLEY,1376,Bogota,Armando
5699,ACH01,SONY,1113,Bucaramanga,Ortencio
3402,ACH02,KALLEY,1310,Saragoza,Armando
4988,ACH02,SAMSUNG,1552,Saragoza,Romulo
775,ACH01,SONY,1803,Bogota,Benavides
7820,ACH01,SAMSUNG,1690,Titiribi,Benavides
54,ACH02,SAMSUNG,1846,Bogota,Benavides
4465,ACH01,SONY,697,Bogota,Benavides
2917,ACH01,SONY,721,Saragoza,Armando
4022,ACH01,SONY,1303,Bucaramanga,Romulo
4698,ACH03,KALLEY,1276,Cali,Benavides
5983,ACH01,KALLEY,1311,Bogota,Benavides
6055,ACH02,KALLEY,570,Cali,Benavides
5249,ACH01,SONY,1864,Cali,Armando
7210,ACH02,KALLEY,1028,Cali,Benavides
526,ACH01,KALLEY,689,Bucaramanga,Benavides
2783,ACH03,SONY,1976,Bogota,Romulo
375,ACH03,SAMSUNG,502,Bogota,Sacarias
4049,ACH01,KALLEY,1919,Cali,Armando
5473,ACH01,SONY,980,Saragoza,Romulo
1706,ACH01,KALLEY,594,Saragoza,Ortencio
1229,ACH02,SAMSUNG,1499,Titiribi,Armando
726,ACH01,SONY,1501,Bucaramanga,Sacarias
6705,ACH02,KALLEY,767,Saragoza,Benavides
2440,ACH02,SAMSUNG,902,Titiribi,Romulo
9393,ACH01,KALLEY,1723,Titiribi,Armando
1885,ACH02,KALLEY,1268,Cali,Ortencio
5899,ACH01,SAMSUNG,1897,Bucaramanga,Armando
2807,ACH03,KALLEY,300,Cali,Sacarias
6345,ACH02,KALLEY,1443,Titiribi,Ortencio
1067,ACH03,SONY,1299,Saragoza,Benavides
434,ACH02,SAMSUNG,899,Saragoza,Sacarias
1709,ACH01,SAMSUNG,1837,Bucaramanga,Ortencio
3531,ACH01,SAMSUNG,367,Bucaramanga,Romulo
9229,ACH03,KALLEY,1362,Saragoza,Ortencio
7214,ACH03,SONY,1375,Bucaramanga,Benavides
1959,ACH03,SAMSUNG,145,Bogota,Benavides
2971,ACH01,SAMSUNG,1471,Bogota,Benavides
6604,ACH01,KALLEY,1175,Bucaramanga,Ortencio
1425,ACH02,SAMSUNG,928,Bogota,Sacarias
6163,ACH02,SAMSUNG,1666,Titiribi,Sacarias
4241,ACH03,SONY,1881,Cali,Ortencio
9718,ACH03,KALLEY,819,Cali,Romulo
5636,ACH03,KALLEY,1689,Saragoza,Ortencio
4252,ACH02,SAMSUNG,1234,Bucaramanga,Sacarias
1744,ACH03,KALLEY,1488,Saragoza,Sacarias
9523,ACH03,SAMSUNG,1397,Titiribi,Ortencio
9253,ACH01,KALLEY,536,Bucaramanga,Benavides
5518,ACH01,KALLEY,1461,Saragoza,Benavides
7936,ACH02,SONY,528,Titiribi,Romulo
2393,ACH03,SONY,1651,Bogota,Armando
995,ACH02,SONY,1917,Titiribi,Armando
6215,ACH01,SAMSUNG,1720,Titiribi,Armando
7807,ACH03,SAMSUNG,1434,Titiribi,Sacarias
5548,ACH03,SAMSUNG,1657,Bucaramanga,Sacarias
6044,ACH02,KALLEY,1676,Bogota,Romulo
6251,ACH02,SAMSUNG,877,Bucaramanga,Benavides
2754,ACH02,SAMSUNG,1702,Bucaramanga,Ortencio
6308,ACH01,SAMSUNG,190,Bucaramanga,Romulo
3588,ACH02,SAMSUNG,1104,Bucaramanga,Armando
869,ACH02,SONY,247,Bogota,Sacarias
7739,ACH03,SAMSUNG,1931,Cali,Sacarias
3148,ACH02,SAMSUNG,1923,Titiribi,Armando
8834,ACH01,KALLEY,605,Saragoza,Sacarias
4847,ACH02,SONY,1558,Saragoza,Armando
3594,ACH03,KALLEY,1811,Saragoza,Romulo
8621,ACH03,KALLEY,1594,Saragoza,Benavides
8311,ACH01,SONY,316,Bucaramanga,Romulo
9819,ACH03,KALLEY,1212,Bogota,Benavides
2336,ACH02,SAMSUNG,438,Bucaramanga,Ortencio
3930,ACH01,KALLEY,368,Bogota,Ortencio
5423,ACH02,SAMSUNG,726,Saragoza,Romulo
6267,ACH02,SONY,1109,Saragoza,Ortencio
3630,ACH02,SONY,1236,Titiribi,Ortencio
2405,ACH01,KALLEY,1173,Titiribi,Benavides
8650,ACH01,KALLEY,1205,Saragoza,Armando
941,ACH02,KALLEY,1268,Saragoza,Sacarias
2876,ACH02,SAMSUNG,897,Cali,Romulo
2887,ACH01,KALLEY,1611,Cali,Ortencio
6449,ACH03,KALLEY,894,Cali,Romulo
4313,ACH02,SAMSUNG,539,Titiribi,Romulo
47,ACH03,SONY,1416,Cali,Romulo
1992,ACH02,KALLEY,1016,Bogota,Romulo
4754,ACH01,KALLEY,1199,Saragoza,Sacarias
9592,ACH01,SONY,1549,Bucaramanga,Benavides
5079,ACH02,SAMSUNG,1619,Bucaramanga,Armando
678,ACH01,KALLEY,396,Bogota,Sacarias
7902,ACH03,SONY,1819,Bucaramanga,Romulo
1872,ACH02,SONY,327,Titiribi,Sacarias
1838,ACH03,KALLEY,1330,Saragoza,Armando
459,ACH01,SAMSUNG,1103,Saragoza,Romulo
2023,ACH03,SONY,1753,Saragoza,Ortencio
1819,ACH02,KALLEY,978,Saragoza,Ortencio
5507,ACH03,KALLEY,695,Bucaramanga,Ortencio
2089,ACH03,SAMSUNG,924,Bucaramanga,Armando
1666,ACH01,SONY,1215,Cali,Benavides
9354,ACH01,KALLEY,1475,Saragoza,Armando
5652,ACH03,KALLEY,205,Saragoza,Ortencio
7692,ACH01,SONY,1930,Saragoza,Benavides
4552,ACH01,KALLEY,1697,Bogota,Armando
9539,ACH01,SONY,1791,Cali,Romulo
9400,ACH01,SONY,1000,Saragoza,Sacarias
41,ACH02,KALLEY,620,Cali,Ortencio
6460,ACH02,SONY,753,Bogota,Benavides
1271,ACH03,KALLEY,683,Bucaramanga,Romulo
8163,ACH01,SAMSUNG,856,Saragoza,Romulo
1634,ACH01,SONY,1584,Bucaramanga,Sacarias
712,ACH02,SAMSUNG,109,Saragoza,Romulo
9375,ACH01,SAMSUNG,1983,Bogota,Ortencio
8464,ACH03,SONY,672,Titiribi,Romulo
1165,ACH02,KALLEY,1834,Titiribi,Romulo
3807,ACH02,KALLEY,1964,Cali,Ortencio
3823,ACH03,SAMSUNG,1980,Titiribi,Ortencio
3215,ACH01,SAMSUNG,1990,Bogota,Romulo
5662,ACH02,SONY,1663,Saragoza,Romulo
8492,ACH03,SAMSUNG,1583,Cali,Armando
959,ACH02,KALLEY,164,Bucaramanga,Armando
5987,ACH01,SAMSUNG,139,Saragoza,Benavides
7059,ACH03,KALLEY,1650,Bucaramanga,Sacarias
3840,ACH03,SONY,1450,Cali,Romulo
3106,ACH02,SAMSUNG,577,Cali,Romulo
7570,ACH02,SAMSUNG,1236,Bucaramanga,Romulo
9207,ACH03,SAMSUNG,1199,Saragoza,Benavides
304,ACH02,KALLEY,493,Saragoza,Ortencio
6126,ACH03,SONY,1536,Bucaramanga,Ortencio
5420,ACH03,SAMSUNG,254,Saragoza,Sacarias
2179,ACH02,SONY,1448,Saragoza,Armando
4774,ACH02,SAMSUNG,736,Saragoza,Benavides
3161,ACH01,SAMSUNG,406,Bogota,Sacarias
4529,ACH03,KALLEY,179,Saragoza,Ortencio
9261,ACH03,SAMSUNG,1740,Titiribi,Sacarias
7645,ACH01,KALLEY,1101,Saragoza,Sacarias
9088,ACH03,KALLEY,1526,Saragoza,Ortencio
8314,ACH03,SAMSUNG,718,Titiribi,Sacarias
5065,ACH03,KALLEY,1269,Saragoza,Sacarias
528,ACH02,SONY,444,Bogota,Sacarias
6940,ACH01,SAMSUNG,1411,Bogota,Benavides
2316,ACH03,SONY,1217,Titiribi,Romulo
2370,ACH02,KALLEY,1780,Titiribi,Benavides
3725,ACH02,SAMSUNG,623,Titiribi,Sacarias
1609,ACH02,SONY,737,Bogota,Sacarias
8282,ACH03,SAMSUNG,1419,Saragoza,Benavides
811,ACH02,SONY,608,Bogota,Sacarias
8640,ACH01,SONY,1649,Titiribi,Romulo
5778,ACH02,KALLEY,1137,Titiribi,Romulo
2122,ACH03,SONY,416,Titiribi,Sacarias
9731,ACH01,SAMSUNG,291,Cali,Romulo
6008,ACH03,SAMSUNG,1950,Bogota,Benavides
7501,ACH02,SONY,702,Saragoza,Romulo
5961,ACH01,SAMSUNG,390,Cali,Romulo
9454,ACH03,KALLEY,751,Bucaramanga,Armando
5064,ACH02,KALLEY,478,Saragoza,Benavides
2281,ACH02,SAMSUNG,216,Saragoza,Benavides
3823,ACH02,SAMSUNG,1762,Bucaramanga,Armando
9565,ACH02,KALLEY,1107,Bogota,Ortencio
8767,ACH03,KALLEY,814,Bogota,Romulo
8091,ACH03,SONY,871,Saragoza,Ortencio
364,ACH03,SONY,1689,Saragoza,Armando
7281,ACH02,KALLEY,583,Saragoza,Romulo
4642,ACH03,SAMSUNG,1282,Titiribi,Romulo
6234,ACH02,KALLEY,562,Bucaramanga,Sacarias
3771,ACH02,SAMSUNG,281,Bogota,Ortencio
1078,ACH02,SAMSUNG,1978,Bogota,Sacarias
7236,ACH01,SONY,652,Bogota,Armando
6981,ACH01,SONY,1532,Bogota,Romulo
6427,ACH03,KALLEY,1799,Cali,Benavides
7624,ACH03,SAMSUNG,408,Cali,Benavides
